"Notes"	"MMWR Year"	"MMWR Year Code"	"MMWR Week"	"MMWR Week Code"	"UCD - ICD-10 113 Cause List"	"UCD - ICD-10 113 Cause List Code"	Deaths	Population	Crude Rate
	"2023 (provisional)"	"2023"	"2023 Week 13 ending April 01, 2023 (provisional)"	"2023/13"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	11461	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 13 ending April 01, 2023 (provisional)"	"2023/13"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	1925	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 13 ending April 01, 2023 (provisional)"	"2023/13"	"#Alzheimer disease (G30)"	"GR113-052"	2323	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 14 ending April 08, 2023 (provisional)"	"2023/14"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	11583	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 14 ending April 08, 2023 (provisional)"	"2023/14"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	1845	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 14 ending April 08, 2023 (provisional)"	"2023/14"	"#Alzheimer disease (G30)"	"GR113-052"	2079	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 15 ending April 15, 2023 (provisional)"	"2023/15"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	11584	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 15 ending April 15, 2023 (provisional)"	"2023/15"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	1925	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 15 ending April 15, 2023 (provisional)"	"2023/15"	"#Alzheimer disease (G30)"	"GR113-052"	2140	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 16 ending April 22, 2023 (provisional)"	"2023/16"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	11337	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 16 ending April 22, 2023 (provisional)"	"2023/16"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	1768	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 16 ending April 22, 2023 (provisional)"	"2023/16"	"#Alzheimer disease (G30)"	"GR113-052"	2100	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 17 ending April 29, 2023 (provisional)"	"2023/17"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	11662	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 17 ending April 29, 2023 (provisional)"	"2023/17"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	1762	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 17 ending April 29, 2023 (provisional)"	"2023/17"	"#Alzheimer disease (G30)"	"GR113-052"	2150	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 18 ending May 06, 2023 (provisional)"	"2023/18"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	11698	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 18 ending May 06, 2023 (provisional)"	"2023/18"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	1871	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 18 ending May 06, 2023 (provisional)"	"2023/18"	"#Alzheimer disease (G30)"	"GR113-052"	2012	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 19 ending May 13, 2023 (provisional)"	"2023/19"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	11688	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 19 ending May 13, 2023 (provisional)"	"2023/19"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	1776	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 19 ending May 13, 2023 (provisional)"	"2023/19"	"#Alzheimer disease (G30)"	"GR113-052"	2127	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 20 ending May 20, 2023 (provisional)"	"2023/20"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	11422	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 20 ending May 20, 2023 (provisional)"	"2023/20"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	1728	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 20 ending May 20, 2023 (provisional)"	"2023/20"	"#Alzheimer disease (G30)"	"GR113-052"	2003	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 21 ending May 27, 2023 (provisional)"	"2023/21"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	11521	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 21 ending May 27, 2023 (provisional)"	"2023/21"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	1668	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 21 ending May 27, 2023 (provisional)"	"2023/21"	"#Alzheimer disease (G30)"	"GR113-052"	1915	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 22 ending June 03, 2023 (provisional)"	"2023/22"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	11490	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 22 ending June 03, 2023 (provisional)"	"2023/22"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	1674	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 22 ending June 03, 2023 (provisional)"	"2023/22"	"#Alzheimer disease (G30)"	"GR113-052"	2035	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 23 ending June 10, 2023 (provisional)"	"2023/23"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	11614	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 23 ending June 10, 2023 (provisional)"	"2023/23"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	1708	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 23 ending June 10, 2023 (provisional)"	"2023/23"	"#Alzheimer disease (G30)"	"GR113-052"	1917	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 24 ending June 17, 2023 (provisional)"	"2023/24"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	11838	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 24 ending June 17, 2023 (provisional)"	"2023/24"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	1667	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 24 ending June 17, 2023 (provisional)"	"2023/24"	"#Alzheimer disease (G30)"	"GR113-052"	2038	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 25 ending June 24, 2023 (provisional)"	"2023/25"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	11502	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 25 ending June 24, 2023 (provisional)"	"2023/25"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	1746	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 25 ending June 24, 2023 (provisional)"	"2023/25"	"#Alzheimer disease (G30)"	"GR113-052"	2067	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 26 ending July 01, 2023 (provisional)"	"2023/26"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	11516	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 26 ending July 01, 2023 (provisional)"	"2023/26"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	1676	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 26 ending July 01, 2023 (provisional)"	"2023/26"	"#Alzheimer disease (G30)"	"GR113-052"	2004	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 27 ending July 08, 2023 (provisional)"	"2023/27"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	11597	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 27 ending July 08, 2023 (provisional)"	"2023/27"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	1731	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 27 ending July 08, 2023 (provisional)"	"2023/27"	"#Alzheimer disease (G30)"	"GR113-052"	1938	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 28 ending July 15, 2023 (provisional)"	"2023/28"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	11591	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 28 ending July 15, 2023 (provisional)"	"2023/28"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	1703	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 28 ending July 15, 2023 (provisional)"	"2023/28"	"#Alzheimer disease (G30)"	"GR113-052"	1950	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 29 ending July 22, 2023 (provisional)"	"2023/29"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	11622	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 29 ending July 22, 2023 (provisional)"	"2023/29"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	1660	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 29 ending July 22, 2023 (provisional)"	"2023/29"	"#Alzheimer disease (G30)"	"GR113-052"	1965	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 30 ending July 29, 2023 (provisional)"	"2023/30"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	11738	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 30 ending July 29, 2023 (provisional)"	"2023/30"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	1678	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 30 ending July 29, 2023 (provisional)"	"2023/30"	"#Alzheimer disease (G30)"	"GR113-052"	1980	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 31 ending August 05, 2023 (provisional)"	"2023/31"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	11635	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 31 ending August 05, 2023 (provisional)"	"2023/31"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	1620	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 31 ending August 05, 2023 (provisional)"	"2023/31"	"#Alzheimer disease (G30)"	"GR113-052"	2052	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 32 ending August 12, 2023 (provisional)"	"2023/32"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	11875	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 32 ending August 12, 2023 (provisional)"	"2023/32"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	1644	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 32 ending August 12, 2023 (provisional)"	"2023/32"	"#Alzheimer disease (G30)"	"GR113-052"	2035	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 33 ending August 19, 2023 (provisional)"	"2023/33"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	11712	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 33 ending August 19, 2023 (provisional)"	"2023/33"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	1761	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 33 ending August 19, 2023 (provisional)"	"2023/33"	"#Alzheimer disease (G30)"	"GR113-052"	2074	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 34 ending August 26, 2023 (provisional)"	"2023/34"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	11991	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 34 ending August 26, 2023 (provisional)"	"2023/34"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	1741	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 34 ending August 26, 2023 (provisional)"	"2023/34"	"#Alzheimer disease (G30)"	"GR113-052"	2090	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 35 ending September 02, 2023 (provisional)"	"2023/35"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	11627	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 35 ending September 02, 2023 (provisional)"	"2023/35"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	1600	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 35 ending September 02, 2023 (provisional)"	"2023/35"	"#Alzheimer disease (G30)"	"GR113-052"	1975	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 36 ending September 09, 2023 (provisional)"	"2023/36"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	11658	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 36 ending September 09, 2023 (provisional)"	"2023/36"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	1712	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 36 ending September 09, 2023 (provisional)"	"2023/36"	"#Alzheimer disease (G30)"	"GR113-052"	2130	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 37 ending September 16, 2023 (provisional)"	"2023/37"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	11630	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 37 ending September 16, 2023 (provisional)"	"2023/37"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	1760	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 37 ending September 16, 2023 (provisional)"	"2023/37"	"#Alzheimer disease (G30)"	"GR113-052"	2079	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 38 ending September 23, 2023 (provisional)"	"2023/38"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	11792	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 38 ending September 23, 2023 (provisional)"	"2023/38"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	1727	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 38 ending September 23, 2023 (provisional)"	"2023/38"	"#Alzheimer disease (G30)"	"GR113-052"	2033	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 39 ending September 30, 2023 (provisional)"	"2023/39"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	11805	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 39 ending September 30, 2023 (provisional)"	"2023/39"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	1694	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 39 ending September 30, 2023 (provisional)"	"2023/39"	"#Alzheimer disease (G30)"	"GR113-052"	2093	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 40 ending October 07, 2023 (provisional)"	"2023/40"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	11998	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 40 ending October 07, 2023 (provisional)"	"2023/40"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	1711	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 40 ending October 07, 2023 (provisional)"	"2023/40"	"#Alzheimer disease (G30)"	"GR113-052"	2125	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 41 ending October 14, 2023 (provisional)"	"2023/41"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	11832	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 41 ending October 14, 2023 (provisional)"	"2023/41"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	1823	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 41 ending October 14, 2023 (provisional)"	"2023/41"	"#Alzheimer disease (G30)"	"GR113-052"	2239	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 42 ending October 21, 2023 (provisional)"	"2023/42"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	11983	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 42 ending October 21, 2023 (provisional)"	"2023/42"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	1733	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 42 ending October 21, 2023 (provisional)"	"2023/42"	"#Alzheimer disease (G30)"	"GR113-052"	2205	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 43 ending October 28, 2023 (provisional)"	"2023/43"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	11973	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 43 ending October 28, 2023 (provisional)"	"2023/43"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	1793	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 43 ending October 28, 2023 (provisional)"	"2023/43"	"#Alzheimer disease (G30)"	"GR113-052"	2208	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 44 ending November 04, 2023 (provisional)"	"2023/44"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	11815	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 44 ending November 04, 2023 (provisional)"	"2023/44"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	1799	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 44 ending November 04, 2023 (provisional)"	"2023/44"	"#Alzheimer disease (G30)"	"GR113-052"	2229	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 45 ending November 11, 2023 (provisional)"	"2023/45"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	11978	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 45 ending November 11, 2023 (provisional)"	"2023/45"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	1819	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 45 ending November 11, 2023 (provisional)"	"2023/45"	"#Alzheimer disease (G30)"	"GR113-052"	2459	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 46 ending November 18, 2023 (provisional)"	"2023/46"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	11827	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 46 ending November 18, 2023 (provisional)"	"2023/46"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	1754	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 46 ending November 18, 2023 (provisional)"	"2023/46"	"#Alzheimer disease (G30)"	"GR113-052"	2403	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 47 ending November 25, 2023 (provisional)"	"2023/47"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	11438	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 47 ending November 25, 2023 (provisional)"	"2023/47"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	1891	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 47 ending November 25, 2023 (provisional)"	"2023/47"	"#Alzheimer disease (G30)"	"GR113-052"	2301	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 48 ending December 02, 2023 (provisional)"	"2023/48"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	11943	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 48 ending December 02, 2023 (provisional)"	"2023/48"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	1941	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 48 ending December 02, 2023 (provisional)"	"2023/48"	"#Alzheimer disease (G30)"	"GR113-052"	2412	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 49 ending December 09, 2023 (provisional)"	"2023/49"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	12079	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 49 ending December 09, 2023 (provisional)"	"2023/49"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	1920	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 49 ending December 09, 2023 (provisional)"	"2023/49"	"#Alzheimer disease (G30)"	"GR113-052"	2413	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 50 ending December 16, 2023 (provisional)"	"2023/50"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	12054	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 50 ending December 16, 2023 (provisional)"	"2023/50"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	1899	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 50 ending December 16, 2023 (provisional)"	"2023/50"	"#Alzheimer disease (G30)"	"GR113-052"	2422	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 51 ending December 23, 2023 (provisional)"	"2023/51"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	12132	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 51 ending December 23, 2023 (provisional)"	"2023/51"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	2041	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 51 ending December 23, 2023 (provisional)"	"2023/51"	"#Alzheimer disease (G30)"	"GR113-052"	2466	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 52 ending December 30, 2023 (provisional)"	"2023/52"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	11909	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 52 ending December 30, 2023 (provisional)"	"2023/52"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	1978	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 52 ending December 30, 2023 (provisional)"	"2023/52"	"#Alzheimer disease (G30)"	"GR113-052"	2492	Not Applicable	Not Applicable
	"2024 (provisional and partial)"	"2024"	"2024 Week 01 ending January 06, 2024 (provisional)"	"2024/01"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	11884	Not Applicable	Not Applicable
	"2024 (provisional and partial)"	"2024"	"2024 Week 01 ending January 06, 2024 (provisional)"	"2024/01"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	2136	Not Applicable	Not Applicable
	"2024 (provisional and partial)"	"2024"	"2024 Week 01 ending January 06, 2024 (provisional)"	"2024/01"	"#Alzheimer disease (G30)"	"GR113-052"	2549	Not Applicable	Not Applicable
	"2024 (provisional and partial)"	"2024"	"2024 Week 02 ending January 13, 2024 (provisional)"	"2024/02"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	12030	Not Applicable	Not Applicable
	"2024 (provisional and partial)"	"2024"	"2024 Week 02 ending January 13, 2024 (provisional)"	"2024/02"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	2046	Not Applicable	Not Applicable
	"2024 (provisional and partial)"	"2024"	"2024 Week 02 ending January 13, 2024 (provisional)"	"2024/02"	"#Alzheimer disease (G30)"	"GR113-052"	2603	Not Applicable	Not Applicable
	"2024 (provisional and partial)"	"2024"	"2024 Week 03 ending January 20, 2024 (provisional)"	"2024/03"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	11846	Not Applicable	Not Applicable
	"2024 (provisional and partial)"	"2024"	"2024 Week 03 ending January 20, 2024 (provisional)"	"2024/03"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	2087	Not Applicable	Not Applicable
	"2024 (provisional and partial)"	"2024"	"2024 Week 03 ending January 20, 2024 (provisional)"	"2024/03"	"#Alzheimer disease (G30)"	"GR113-052"	2577	Not Applicable	Not Applicable
	"2024 (provisional and partial)"	"2024"	"2024 Week 04 ending January 27, 2024 (provisional)"	"2024/04"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	12020	Not Applicable	Not Applicable
	"2024 (provisional and partial)"	"2024"	"2024 Week 04 ending January 27, 2024 (provisional)"	"2024/04"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	1933	Not Applicable	Not Applicable
	"2024 (provisional and partial)"	"2024"	"2024 Week 04 ending January 27, 2024 (provisional)"	"2024/04"	"#Alzheimer disease (G30)"	"GR113-052"	2639	Not Applicable	Not Applicable
	"2024 (provisional and partial)"	"2024"	"2024 Week 05 ending February 03, 2024 (provisional)"	"2024/05"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	11756	Not Applicable	Not Applicable
	"2024 (provisional and partial)"	"2024"	"2024 Week 05 ending February 03, 2024 (provisional)"	"2024/05"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	1851	Not Applicable	Not Applicable
	"2024 (provisional and partial)"	"2024"	"2024 Week 05 ending February 03, 2024 (provisional)"	"2024/05"	"#Alzheimer disease (G30)"	"GR113-052"	2374	Not Applicable	Not Applicable
	"2024 (provisional and partial)"	"2024"	"2024 Week 06 ending February 10, 2024 (provisional)"	"2024/06"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	11868	Not Applicable	Not Applicable
	"2024 (provisional and partial)"	"2024"	"2024 Week 06 ending February 10, 2024 (provisional)"	"2024/06"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	1820	Not Applicable	Not Applicable
	"2024 (provisional and partial)"	"2024"	"2024 Week 06 ending February 10, 2024 (provisional)"	"2024/06"	"#Alzheimer disease (G30)"	"GR113-052"	2226	Not Applicable	Not Applicable
	"2024 (provisional and partial)"	"2024"	"2024 Week 07 ending February 17, 2024 (provisional)"	"2024/07"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	11353	Not Applicable	Not Applicable
	"2024 (provisional and partial)"	"2024"	"2024 Week 07 ending February 17, 2024 (provisional)"	"2024/07"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	1752	Not Applicable	Not Applicable
	"2024 (provisional and partial)"	"2024"	"2024 Week 07 ending February 17, 2024 (provisional)"	"2024/07"	"#Alzheimer disease (G30)"	"GR113-052"	2225	Not Applicable	Not Applicable
	"2024 (provisional and partial)"	"2024"	"2024 Week 08 ending February 24, 2024 (provisional)"	"2024/08"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	10958	Not Applicable	Not Applicable
	"2024 (provisional and partial)"	"2024"	"2024 Week 08 ending February 24, 2024 (provisional)"	"2024/08"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	1633	Not Applicable	Not Applicable
	"2024 (provisional and partial)"	"2024"	"2024 Week 08 ending February 24, 2024 (provisional)"	"2024/08"	"#Alzheimer disease (G30)"	"GR113-052"	2170	Not Applicable	Not Applicable
	"2024 (provisional and partial)"	"2024"	"2024 Week 09 ending March 02, 2024 (provisional)"	"2024/09"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	9937	Not Applicable	Not Applicable
	"2024 (provisional and partial)"	"2024"	"2024 Week 09 ending March 02, 2024 (provisional)"	"2024/09"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	1372	Not Applicable	Not Applicable
	"2024 (provisional and partial)"	"2024"	"2024 Week 09 ending March 02, 2024 (provisional)"	"2024/09"	"#Alzheimer disease (G30)"	"GR113-052"	2009	Not Applicable	Not Applicable
