"Notes"	"MMWR Year"	"MMWR Year Code"	"MMWR Week"	"MMWR Week Code"	"MCD - ICD-10 113 Cause List"	"MCD - ICD-10 113 Cause List Code"	Deaths	Population	Crude Rate
	"2023 (provisional)"	"2023"	"2023 Week 15 ending April 15, 2023 (provisional)"	"2023/15"	"Malignant neoplasms (C00-C97)"	"GR113-019"	13191	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 15 ending April 15, 2023 (provisional)"	"2023/15"	"Diabetes mellitus (E10-E14)"	"GR113-046"	6562	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 15 ending April 15, 2023 (provisional)"	"2023/15"	"Alzheimer disease (G30)"	"GR113-052"	2657	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 16 ending April 22, 2023 (provisional)"	"2023/16"	"Malignant neoplasms (C00-C97)"	"GR113-019"	12929	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 16 ending April 22, 2023 (provisional)"	"2023/16"	"Diabetes mellitus (E10-E14)"	"GR113-046"	6369	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 16 ending April 22, 2023 (provisional)"	"2023/16"	"Alzheimer disease (G30)"	"GR113-052"	2570	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 17 ending April 29, 2023 (provisional)"	"2023/17"	"Malignant neoplasms (C00-C97)"	"GR113-019"	13192	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 17 ending April 29, 2023 (provisional)"	"2023/17"	"Diabetes mellitus (E10-E14)"	"GR113-046"	6360	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 17 ending April 29, 2023 (provisional)"	"2023/17"	"Alzheimer disease (G30)"	"GR113-052"	2611	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 18 ending May 06, 2023 (provisional)"	"2023/18"	"Malignant neoplasms (C00-C97)"	"GR113-019"	13213	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 18 ending May 06, 2023 (provisional)"	"2023/18"	"Diabetes mellitus (E10-E14)"	"GR113-046"	6395	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 18 ending May 06, 2023 (provisional)"	"2023/18"	"Alzheimer disease (G30)"	"GR113-052"	2475	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 19 ending May 13, 2023 (provisional)"	"2023/19"	"Malignant neoplasms (C00-C97)"	"GR113-019"	13192	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 19 ending May 13, 2023 (provisional)"	"2023/19"	"Diabetes mellitus (E10-E14)"	"GR113-046"	6286	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 19 ending May 13, 2023 (provisional)"	"2023/19"	"Alzheimer disease (G30)"	"GR113-052"	2613	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 20 ending May 20, 2023 (provisional)"	"2023/20"	"Malignant neoplasms (C00-C97)"	"GR113-019"	12928	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 20 ending May 20, 2023 (provisional)"	"2023/20"	"Diabetes mellitus (E10-E14)"	"GR113-046"	6176	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 20 ending May 20, 2023 (provisional)"	"2023/20"	"Alzheimer disease (G30)"	"GR113-052"	2461	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 21 ending May 27, 2023 (provisional)"	"2023/21"	"Malignant neoplasms (C00-C97)"	"GR113-019"	12957	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 21 ending May 27, 2023 (provisional)"	"2023/21"	"Diabetes mellitus (E10-E14)"	"GR113-046"	6081	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 21 ending May 27, 2023 (provisional)"	"2023/21"	"Alzheimer disease (G30)"	"GR113-052"	2364	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 22 ending June 03, 2023 (provisional)"	"2023/22"	"Malignant neoplasms (C00-C97)"	"GR113-019"	13045	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 22 ending June 03, 2023 (provisional)"	"2023/22"	"Diabetes mellitus (E10-E14)"	"GR113-046"	6108	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 22 ending June 03, 2023 (provisional)"	"2023/22"	"Alzheimer disease (G30)"	"GR113-052"	2500	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 23 ending June 10, 2023 (provisional)"	"2023/23"	"Malignant neoplasms (C00-C97)"	"GR113-019"	13120	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 23 ending June 10, 2023 (provisional)"	"2023/23"	"Diabetes mellitus (E10-E14)"	"GR113-046"	6020	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 23 ending June 10, 2023 (provisional)"	"2023/23"	"Alzheimer disease (G30)"	"GR113-052"	2373	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 24 ending June 17, 2023 (provisional)"	"2023/24"	"Malignant neoplasms (C00-C97)"	"GR113-019"	13319	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 24 ending June 17, 2023 (provisional)"	"2023/24"	"Diabetes mellitus (E10-E14)"	"GR113-046"	5982	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 24 ending June 17, 2023 (provisional)"	"2023/24"	"Alzheimer disease (G30)"	"GR113-052"	2487	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 25 ending June 24, 2023 (provisional)"	"2023/25"	"Malignant neoplasms (C00-C97)"	"GR113-019"	12969	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 25 ending June 24, 2023 (provisional)"	"2023/25"	"Diabetes mellitus (E10-E14)"	"GR113-046"	6136	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 25 ending June 24, 2023 (provisional)"	"2023/25"	"Alzheimer disease (G30)"	"GR113-052"	2516	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 26 ending July 01, 2023 (provisional)"	"2023/26"	"Malignant neoplasms (C00-C97)"	"GR113-019"	12950	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 26 ending July 01, 2023 (provisional)"	"2023/26"	"Diabetes mellitus (E10-E14)"	"GR113-046"	6157	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 26 ending July 01, 2023 (provisional)"	"2023/26"	"Alzheimer disease (G30)"	"GR113-052"	2427	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 27 ending July 08, 2023 (provisional)"	"2023/27"	"Malignant neoplasms (C00-C97)"	"GR113-019"	13038	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 27 ending July 08, 2023 (provisional)"	"2023/27"	"Diabetes mellitus (E10-E14)"	"GR113-046"	6113	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 27 ending July 08, 2023 (provisional)"	"2023/27"	"Alzheimer disease (G30)"	"GR113-052"	2397	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 28 ending July 15, 2023 (provisional)"	"2023/28"	"Malignant neoplasms (C00-C97)"	"GR113-019"	13013	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 28 ending July 15, 2023 (provisional)"	"2023/28"	"Diabetes mellitus (E10-E14)"	"GR113-046"	6148	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 28 ending July 15, 2023 (provisional)"	"2023/28"	"Alzheimer disease (G30)"	"GR113-052"	2359	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 29 ending July 22, 2023 (provisional)"	"2023/29"	"Malignant neoplasms (C00-C97)"	"GR113-019"	13090	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 29 ending July 22, 2023 (provisional)"	"2023/29"	"Diabetes mellitus (E10-E14)"	"GR113-046"	5975	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 29 ending July 22, 2023 (provisional)"	"2023/29"	"Alzheimer disease (G30)"	"GR113-052"	2419	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 30 ending July 29, 2023 (provisional)"	"2023/30"	"Malignant neoplasms (C00-C97)"	"GR113-019"	13149	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 30 ending July 29, 2023 (provisional)"	"2023/30"	"Diabetes mellitus (E10-E14)"	"GR113-046"	5943	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 30 ending July 29, 2023 (provisional)"	"2023/30"	"Alzheimer disease (G30)"	"GR113-052"	2387	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 31 ending August 05, 2023 (provisional)"	"2023/31"	"Malignant neoplasms (C00-C97)"	"GR113-019"	13086	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 31 ending August 05, 2023 (provisional)"	"2023/31"	"Diabetes mellitus (E10-E14)"	"GR113-046"	6004	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 31 ending August 05, 2023 (provisional)"	"2023/31"	"Alzheimer disease (G30)"	"GR113-052"	2491	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 32 ending August 12, 2023 (provisional)"	"2023/32"	"Malignant neoplasms (C00-C97)"	"GR113-019"	13400	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 32 ending August 12, 2023 (provisional)"	"2023/32"	"Diabetes mellitus (E10-E14)"	"GR113-046"	6098	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 32 ending August 12, 2023 (provisional)"	"2023/32"	"Alzheimer disease (G30)"	"GR113-052"	2492	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 33 ending August 19, 2023 (provisional)"	"2023/33"	"Malignant neoplasms (C00-C97)"	"GR113-019"	13223	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 33 ending August 19, 2023 (provisional)"	"2023/33"	"Diabetes mellitus (E10-E14)"	"GR113-046"	6240	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 33 ending August 19, 2023 (provisional)"	"2023/33"	"Alzheimer disease (G30)"	"GR113-052"	2515	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 34 ending August 26, 2023 (provisional)"	"2023/34"	"Malignant neoplasms (C00-C97)"	"GR113-019"	13446	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 34 ending August 26, 2023 (provisional)"	"2023/34"	"Diabetes mellitus (E10-E14)"	"GR113-046"	6109	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 34 ending August 26, 2023 (provisional)"	"2023/34"	"Alzheimer disease (G30)"	"GR113-052"	2560	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 35 ending September 02, 2023 (provisional)"	"2023/35"	"Malignant neoplasms (C00-C97)"	"GR113-019"	13068	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 35 ending September 02, 2023 (provisional)"	"2023/35"	"Diabetes mellitus (E10-E14)"	"GR113-046"	5900	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 35 ending September 02, 2023 (provisional)"	"2023/35"	"Alzheimer disease (G30)"	"GR113-052"	2466	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 36 ending September 09, 2023 (provisional)"	"2023/36"	"Malignant neoplasms (C00-C97)"	"GR113-019"	13169	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 36 ending September 09, 2023 (provisional)"	"2023/36"	"Diabetes mellitus (E10-E14)"	"GR113-046"	6157	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 36 ending September 09, 2023 (provisional)"	"2023/36"	"Alzheimer disease (G30)"	"GR113-052"	2624	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 37 ending September 16, 2023 (provisional)"	"2023/37"	"Malignant neoplasms (C00-C97)"	"GR113-019"	13189	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 37 ending September 16, 2023 (provisional)"	"2023/37"	"Diabetes mellitus (E10-E14)"	"GR113-046"	6181	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 37 ending September 16, 2023 (provisional)"	"2023/37"	"Alzheimer disease (G30)"	"GR113-052"	2539	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 38 ending September 23, 2023 (provisional)"	"2023/38"	"Malignant neoplasms (C00-C97)"	"GR113-019"	13312	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 38 ending September 23, 2023 (provisional)"	"2023/38"	"Diabetes mellitus (E10-E14)"	"GR113-046"	6151	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 38 ending September 23, 2023 (provisional)"	"2023/38"	"Alzheimer disease (G30)"	"GR113-052"	2512	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 39 ending September 30, 2023 (provisional)"	"2023/39"	"Malignant neoplasms (C00-C97)"	"GR113-019"	13414	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 39 ending September 30, 2023 (provisional)"	"2023/39"	"Diabetes mellitus (E10-E14)"	"GR113-046"	6086	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 39 ending September 30, 2023 (provisional)"	"2023/39"	"Alzheimer disease (G30)"	"GR113-052"	2612	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 40 ending October 07, 2023 (provisional)"	"2023/40"	"Malignant neoplasms (C00-C97)"	"GR113-019"	13532	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 40 ending October 07, 2023 (provisional)"	"2023/40"	"Diabetes mellitus (E10-E14)"	"GR113-046"	6146	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 40 ending October 07, 2023 (provisional)"	"2023/40"	"Alzheimer disease (G30)"	"GR113-052"	2621	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 41 ending October 14, 2023 (provisional)"	"2023/41"	"Malignant neoplasms (C00-C97)"	"GR113-019"	13358	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 41 ending October 14, 2023 (provisional)"	"2023/41"	"Diabetes mellitus (E10-E14)"	"GR113-046"	6247	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 41 ending October 14, 2023 (provisional)"	"2023/41"	"Alzheimer disease (G30)"	"GR113-052"	2698	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 42 ending October 21, 2023 (provisional)"	"2023/42"	"Malignant neoplasms (C00-C97)"	"GR113-019"	13523	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 42 ending October 21, 2023 (provisional)"	"2023/42"	"Diabetes mellitus (E10-E14)"	"GR113-046"	6304	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 42 ending October 21, 2023 (provisional)"	"2023/42"	"Alzheimer disease (G30)"	"GR113-052"	2694	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 43 ending October 28, 2023 (provisional)"	"2023/43"	"Malignant neoplasms (C00-C97)"	"GR113-019"	13496	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 43 ending October 28, 2023 (provisional)"	"2023/43"	"Diabetes mellitus (E10-E14)"	"GR113-046"	6334	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 43 ending October 28, 2023 (provisional)"	"2023/43"	"Alzheimer disease (G30)"	"GR113-052"	2731	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 44 ending November 04, 2023 (provisional)"	"2023/44"	"Malignant neoplasms (C00-C97)"	"GR113-019"	13327	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 44 ending November 04, 2023 (provisional)"	"2023/44"	"Diabetes mellitus (E10-E14)"	"GR113-046"	6442	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 44 ending November 04, 2023 (provisional)"	"2023/44"	"Alzheimer disease (G30)"	"GR113-052"	2741	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 45 ending November 11, 2023 (provisional)"	"2023/45"	"Malignant neoplasms (C00-C97)"	"GR113-019"	13573	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 45 ending November 11, 2023 (provisional)"	"2023/45"	"Diabetes mellitus (E10-E14)"	"GR113-046"	6446	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 45 ending November 11, 2023 (provisional)"	"2023/45"	"Alzheimer disease (G30)"	"GR113-052"	2995	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 46 ending November 18, 2023 (provisional)"	"2023/46"	"Malignant neoplasms (C00-C97)"	"GR113-019"	13495	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 46 ending November 18, 2023 (provisional)"	"2023/46"	"Diabetes mellitus (E10-E14)"	"GR113-046"	6370	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 46 ending November 18, 2023 (provisional)"	"2023/46"	"Alzheimer disease (G30)"	"GR113-052"	2899	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 47 ending November 25, 2023 (provisional)"	"2023/47"	"Malignant neoplasms (C00-C97)"	"GR113-019"	13048	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 47 ending November 25, 2023 (provisional)"	"2023/47"	"Diabetes mellitus (E10-E14)"	"GR113-046"	6589	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 47 ending November 25, 2023 (provisional)"	"2023/47"	"Alzheimer disease (G30)"	"GR113-052"	2815	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 48 ending December 02, 2023 (provisional)"	"2023/48"	"Malignant neoplasms (C00-C97)"	"GR113-019"	13665	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 48 ending December 02, 2023 (provisional)"	"2023/48"	"Diabetes mellitus (E10-E14)"	"GR113-046"	6816	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 48 ending December 02, 2023 (provisional)"	"2023/48"	"Alzheimer disease (G30)"	"GR113-052"	2953	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 49 ending December 09, 2023 (provisional)"	"2023/49"	"Malignant neoplasms (C00-C97)"	"GR113-019"	13780	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 49 ending December 09, 2023 (provisional)"	"2023/49"	"Diabetes mellitus (E10-E14)"	"GR113-046"	6916	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 49 ending December 09, 2023 (provisional)"	"2023/49"	"Alzheimer disease (G30)"	"GR113-052"	2963	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 50 ending December 16, 2023 (provisional)"	"2023/50"	"Malignant neoplasms (C00-C97)"	"GR113-019"	13759	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 50 ending December 16, 2023 (provisional)"	"2023/50"	"Diabetes mellitus (E10-E14)"	"GR113-046"	6915	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 50 ending December 16, 2023 (provisional)"	"2023/50"	"Alzheimer disease (G30)"	"GR113-052"	2981	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 51 ending December 23, 2023 (provisional)"	"2023/51"	"Malignant neoplasms (C00-C97)"	"GR113-019"	13831	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 51 ending December 23, 2023 (provisional)"	"2023/51"	"Diabetes mellitus (E10-E14)"	"GR113-046"	7100	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 51 ending December 23, 2023 (provisional)"	"2023/51"	"Alzheimer disease (G30)"	"GR113-052"	3040	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 52 ending December 30, 2023 (provisional)"	"2023/52"	"Malignant neoplasms (C00-C97)"	"GR113-019"	13744	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 52 ending December 30, 2023 (provisional)"	"2023/52"	"Diabetes mellitus (E10-E14)"	"GR113-046"	7123	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 52 ending December 30, 2023 (provisional)"	"2023/52"	"Alzheimer disease (G30)"	"GR113-052"	3046	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week Not Available (provisional)"	"2023/99"	"Diabetes mellitus (E10-E14)"	"GR113-046"	37	Not Applicable	Not Applicable
	"2024 (provisional and partial)"	"2024"	"2024 Week 01 ending January 06, 2024 (provisional)"	"2024/01"	"Malignant neoplasms (C00-C97)"	"GR113-019"	13623	Not Applicable	Not Applicable
	"2024 (provisional and partial)"	"2024"	"2024 Week 01 ending January 06, 2024 (provisional)"	"2024/01"	"Diabetes mellitus (E10-E14)"	"GR113-046"	7421	Not Applicable	Not Applicable
	"2024 (provisional and partial)"	"2024"	"2024 Week 01 ending January 06, 2024 (provisional)"	"2024/01"	"Alzheimer disease (G30)"	"GR113-052"	3143	Not Applicable	Not Applicable
	"2024 (provisional and partial)"	"2024"	"2024 Week 02 ending January 13, 2024 (provisional)"	"2024/02"	"Malignant neoplasms (C00-C97)"	"GR113-019"	13975	Not Applicable	Not Applicable
	"2024 (provisional and partial)"	"2024"	"2024 Week 02 ending January 13, 2024 (provisional)"	"2024/02"	"Diabetes mellitus (E10-E14)"	"GR113-046"	7359	Not Applicable	Not Applicable
	"2024 (provisional and partial)"	"2024"	"2024 Week 02 ending January 13, 2024 (provisional)"	"2024/02"	"Alzheimer disease (G30)"	"GR113-052"	3186	Not Applicable	Not Applicable
	"2024 (provisional and partial)"	"2024"	"2024 Week 03 ending January 20, 2024 (provisional)"	"2024/03"	"Malignant neoplasms (C00-C97)"	"GR113-019"	13659	Not Applicable	Not Applicable
	"2024 (provisional and partial)"	"2024"	"2024 Week 03 ending January 20, 2024 (provisional)"	"2024/03"	"Diabetes mellitus (E10-E14)"	"GR113-046"	7260	Not Applicable	Not Applicable
	"2024 (provisional and partial)"	"2024"	"2024 Week 03 ending January 20, 2024 (provisional)"	"2024/03"	"Alzheimer disease (G30)"	"GR113-052"	3218	Not Applicable	Not Applicable
	"2024 (provisional and partial)"	"2024"	"2024 Week 04 ending January 27, 2024 (provisional)"	"2024/04"	"Malignant neoplasms (C00-C97)"	"GR113-019"	13779	Not Applicable	Not Applicable
	"2024 (provisional and partial)"	"2024"	"2024 Week 04 ending January 27, 2024 (provisional)"	"2024/04"	"Diabetes mellitus (E10-E14)"	"GR113-046"	7022	Not Applicable	Not Applicable
	"2024 (provisional and partial)"	"2024"	"2024 Week 04 ending January 27, 2024 (provisional)"	"2024/04"	"Alzheimer disease (G30)"	"GR113-052"	3292	Not Applicable	Not Applicable
	"2024 (provisional and partial)"	"2024"	"2024 Week 05 ending February 03, 2024 (provisional)"	"2024/05"	"Malignant neoplasms (C00-C97)"	"GR113-019"	13436	Not Applicable	Not Applicable
	"2024 (provisional and partial)"	"2024"	"2024 Week 05 ending February 03, 2024 (provisional)"	"2024/05"	"Diabetes mellitus (E10-E14)"	"GR113-046"	6608	Not Applicable	Not Applicable
	"2024 (provisional and partial)"	"2024"	"2024 Week 05 ending February 03, 2024 (provisional)"	"2024/05"	"Alzheimer disease (G30)"	"GR113-052"	2925	Not Applicable	Not Applicable
	"2024 (provisional and partial)"	"2024"	"2024 Week 06 ending February 10, 2024 (provisional)"	"2024/06"	"Malignant neoplasms (C00-C97)"	"GR113-019"	13477	Not Applicable	Not Applicable
	"2024 (provisional and partial)"	"2024"	"2024 Week 06 ending February 10, 2024 (provisional)"	"2024/06"	"Diabetes mellitus (E10-E14)"	"GR113-046"	6510	Not Applicable	Not Applicable
	"2024 (provisional and partial)"	"2024"	"2024 Week 06 ending February 10, 2024 (provisional)"	"2024/06"	"Alzheimer disease (G30)"	"GR113-052"	2743	Not Applicable	Not Applicable
	"2024 (provisional and partial)"	"2024"	"2024 Week 07 ending February 17, 2024 (provisional)"	"2024/07"	"Malignant neoplasms (C00-C97)"	"GR113-019"	12928	Not Applicable	Not Applicable
	"2024 (provisional and partial)"	"2024"	"2024 Week 07 ending February 17, 2024 (provisional)"	"2024/07"	"Diabetes mellitus (E10-E14)"	"GR113-046"	6126	Not Applicable	Not Applicable
	"2024 (provisional and partial)"	"2024"	"2024 Week 07 ending February 17, 2024 (provisional)"	"2024/07"	"Alzheimer disease (G30)"	"GR113-052"	2740	Not Applicable	Not Applicable
	"2024 (provisional and partial)"	"2024"	"2024 Week 08 ending February 24, 2024 (provisional)"	"2024/08"	"Malignant neoplasms (C00-C97)"	"GR113-019"	12401	Not Applicable	Not Applicable
	"2024 (provisional and partial)"	"2024"	"2024 Week 08 ending February 24, 2024 (provisional)"	"2024/08"	"Diabetes mellitus (E10-E14)"	"GR113-046"	5809	Not Applicable	Not Applicable
	"2024 (provisional and partial)"	"2024"	"2024 Week 08 ending February 24, 2024 (provisional)"	"2024/08"	"Alzheimer disease (G30)"	"GR113-052"	2669	Not Applicable	Not Applicable
	"2024 (provisional and partial)"	"2024"	"2024 Week 09 ending March 02, 2024 (provisional)"	"2024/09"	"Malignant neoplasms (C00-C97)"	"GR113-019"	11162	Not Applicable	Not Applicable
	"2024 (provisional and partial)"	"2024"	"2024 Week 09 ending March 02, 2024 (provisional)"	"2024/09"	"Diabetes mellitus (E10-E14)"	"GR113-046"	5114	Not Applicable	Not Applicable
	"2024 (provisional and partial)"	"2024"	"2024 Week 09 ending March 02, 2024 (provisional)"	"2024/09"	"Alzheimer disease (G30)"	"GR113-052"	2412	Not Applicable	Not Applicable
	"2024 (provisional and partial)"	"2024"	"2024 Week 10 ending March 09, 2024 (provisional)"	"2024/10"	"Malignant neoplasms (C00-C97)"	"GR113-019"	8821	Not Applicable	Not Applicable
	"2024 (provisional and partial)"	"2024"	"2024 Week 10 ending March 09, 2024 (provisional)"	"2024/10"	"Diabetes mellitus (E10-E14)"	"GR113-046"	3749	Not Applicable	Not Applicable
	"2024 (provisional and partial)"	"2024"	"2024 Week 10 ending March 09, 2024 (provisional)"	"2024/10"	"Alzheimer disease (G30)"	"GR113-052"	1961	Not Applicable	Not Applicable
"---"
"Dataset: Provisional Mortality Statistics, 2018 through Last Week"
"Query Parameters:"
"MCD - ICD-10 113 Cause List: Malignant neoplasms (C00-C97); Diabetes mellitus (E10-E14); Alzheimer disease (G30)"
"Group By: MMWR Year; MMWR Week; MCD - ICD-10 113 Cause List"
"Show Totals: Disabled"
"Show Zero Values: False"
"Show Suppressed: False"
"Calculate Rates Per: 100,000"
"Rate Options: Default intercensal populations for years 2001-2009 (except Infant Age Groups)"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/mcd-provisional.html for more information."
"---"
"Query Date: Mar 20, 2024 11:22:49 AM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. National Vital Statistics"
