"Notes"	"MMWR Year"	"MMWR Year Code"	"MMWR Week"	"MMWR Week Code"	"Residence State"	"Residence State Code"	"UCD - ICD-10 113 Cause List"	"UCD - ICD-10 113 Cause List Code"	Deaths	Population	Crude Rate
	"2019"	"2019"	"2019 Week 10 ending March 09, 2019"	"2019/10"	"California"	"06"	"#Alzheimer disease (G30)"	"GR113-052"	308	Not Applicable	Not Applicable
	"2019"	"2019"	"2019 Week 10 ending March 09, 2019"	"2019/10"	"New York"	"36"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	679	Not Applicable	Not Applicable
	"2019"	"2019"	"2019 Week 10 ending March 09, 2019"	"2019/10"	"New York"	"36"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	102	Not Applicable	Not Applicable
	"2019"	"2019"	"2019 Week 10 ending March 09, 2019"	"2019/10"	"New York"	"36"	"#Alzheimer disease (G30)"	"GR113-052"	78	Not Applicable	Not Applicable
	"2019"	"2019"	"2019 Week 10 ending March 09, 2019"	"2019/10"	"Texas"	"48"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	789	Not Applicable	Not Applicable
	"2019"	"2019"	"2019 Week 10 ending March 09, 2019"	"2019/10"	"Texas"	"48"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	129	Not Applicable	Not Applicable
	"2019"	"2019"	"2019 Week 10 ending March 09, 2019"	"2019/10"	"Texas"	"48"	"#Alzheimer disease (G30)"	"GR113-052"	232	Not Applicable	Not Applicable
	"2019"	"2019"	"2019 Week 11 ending March 16, 2019"	"2019/11"	"California"	"06"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	1101	Not Applicable	Not Applicable
	"2019"	"2019"	"2019 Week 11 ending March 16, 2019"	"2019/11"	"California"	"06"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	230	Not Applicable	Not Applicable
	"2019"	"2019"	"2019 Week 11 ending March 16, 2019"	"2019/11"	"California"	"06"	"#Alzheimer disease (G30)"	"GR113-052"	323	Not Applicable	Not Applicable
	"2019"	"2019"	"2019 Week 11 ending March 16, 2019"	"2019/11"	"New York"	"36"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	629	Not Applicable	Not Applicable
	"2019"	"2019"	"2019 Week 11 ending March 16, 2019"	"2019/11"	"New York"	"36"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	85	Not Applicable	Not Applicable
	"2019"	"2019"	"2019 Week 11 ending March 16, 2019"	"2019/11"	"New York"	"36"	"#Alzheimer disease (G30)"	"GR113-052"	85	Not Applicable	Not Applicable
	"2019"	"2019"	"2019 Week 11 ending March 16, 2019"	"2019/11"	"Texas"	"48"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	837	Not Applicable	Not Applicable
	"2019"	"2019"	"2019 Week 11 ending March 16, 2019"	"2019/11"	"Texas"	"48"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	150	Not Applicable	Not Applicable
	"2019"	"2019"	"2019 Week 11 ending March 16, 2019"	"2019/11"	"Texas"	"48"	"#Alzheimer disease (G30)"	"GR113-052"	190	Not Applicable	Not Applicable
	"2019"	"2019"	"2019 Week 12 ending March 23, 2019"	"2019/12"	"California"	"06"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	1134	Not Applicable	Not Applicable
	"2019"	"2019"	"2019 Week 12 ending March 23, 2019"	"2019/12"	"California"	"06"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	198	Not Applicable	Not Applicable
	"2019"	"2019"	"2019 Week 12 ending March 23, 2019"	"2019/12"	"California"	"06"	"#Alzheimer disease (G30)"	"GR113-052"	360	Not Applicable	Not Applicable
	"2019"	"2019"	"2019 Week 12 ending March 23, 2019"	"2019/12"	"New York"	"36"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	617	Not Applicable	Not Applicable
	"2019"	"2019"	"2019 Week 12 ending March 23, 2019"	"2019/12"	"New York"	"36"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	104	Not Applicable	Not Applicable
	"2019"	"2019"	"2019 Week 12 ending March 23, 2019"	"2019/12"	"New York"	"36"	"#Alzheimer disease (G30)"	"GR113-052"	63	Not Applicable	Not Applicable
	"2019"	"2019"	"2019 Week 12 ending March 23, 2019"	"2019/12"	"Texas"	"48"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	799	Not Applicable	Not Applicable
	"2019"	"2019"	"2019 Week 12 ending March 23, 2019"	"2019/12"	"Texas"	"48"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	148	Not Applicable	Not Applicable
	"2019"	"2019"	"2019 Week 12 ending March 23, 2019"	"2019/12"	"Texas"	"48"	"#Alzheimer disease (G30)"	"GR113-052"	213	Not Applicable	Not Applicable
	"2019"	"2019"	"2019 Week 13 ending March 30, 2019"	"2019/13"	"California"	"06"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	1137	Not Applicable	Not Applicable
	"2019"	"2019"	"2019 Week 13 ending March 30, 2019"	"2019/13"	"California"	"06"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	200	Not Applicable	Not Applicable
	"2019"	"2019"	"2019 Week 13 ending March 30, 2019"	"2019/13"	"California"	"06"	"#Alzheimer disease (G30)"	"GR113-052"	360	Not Applicable	Not Applicable
	"2019"	"2019"	"2019 Week 13 ending March 30, 2019"	"2019/13"	"New York"	"36"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	636	Not Applicable	Not Applicable
	"2019"	"2019"	"2019 Week 13 ending March 30, 2019"	"2019/13"	"New York"	"36"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	109	Not Applicable	Not Applicable
	"2019"	"2019"	"2019 Week 13 ending March 30, 2019"	"2019/13"	"New York"	"36"	"#Alzheimer disease (G30)"	"GR113-052"	72	Not Applicable	Not Applicable
	"2019"	"2019"	"2019 Week 13 ending March 30, 2019"	"2019/13"	"Texas"	"48"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	783	Not Applicable	Not Applicable
	"2019"	"2019"	"2019 Week 13 ending March 30, 2019"	"2019/13"	"Texas"	"48"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	167	Not Applicable	Not Applicable
	"2019"	"2019"	"2019 Week 13 ending March 30, 2019"	"2019/13"	"Texas"	"48"	"#Alzheimer disease (G30)"	"GR113-052"	207	Not Applicable	Not Applicable
	"2019"	"2019"	"2019 Week 14 ending April 06, 2019"	"2019/14"	"California"	"06"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	1182	Not Applicable	Not Applicable
	"2019"	"2019"	"2019 Week 14 ending April 06, 2019"	"2019/14"	"California"	"06"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	211	Not Applicable	Not Applicable
	"2019"	"2019"	"2019 Week 14 ending April 06, 2019"	"2019/14"	"California"	"06"	"#Alzheimer disease (G30)"	"GR113-052"	336	Not Applicable	Not Applicable
	"2019"	"2019"	"2019 Week 14 ending April 06, 2019"	"2019/14"	"New York"	"36"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	647	Not Applicable	Not Applicable
	"2019"	"2019"	"2019 Week 14 ending April 06, 2019"	"2019/14"	"New York"	"36"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	102	Not Applicable	Not Applicable
	"2019"	"2019"	"2019 Week 14 ending April 06, 2019"	"2019/14"	"New York"	"36"	"#Alzheimer disease (G30)"	"GR113-052"	66	Not Applicable	Not Applicable
	"2019"	"2019"	"2019 Week 14 ending April 06, 2019"	"2019/14"	"Texas"	"48"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	726	Not Applicable	Not Applicable
	"2019"	"2019"	"2019 Week 14 ending April 06, 2019"	"2019/14"	"Texas"	"48"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	137	Not Applicable	Not Applicable
	"2019"	"2019"	"2019 Week 14 ending April 06, 2019"	"2019/14"	"Texas"	"48"	"#Alzheimer disease (G30)"	"GR113-052"	195	Not Applicable	Not Applicable
	"2019"	"2019"	"2019 Week 15 ending April 13, 2019"	"2019/15"	"California"	"06"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	1124	Not Applicable	Not Applicable
	"2019"	"2019"	"2019 Week 15 ending April 13, 2019"	"2019/15"	"California"	"06"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	177	Not Applicable	Not Applicable
	"2019"	"2019"	"2019 Week 15 ending April 13, 2019"	"2019/15"	"California"	"06"	"#Alzheimer disease (G30)"	"GR113-052"	315	Not Applicable	Not Applicable
	"2019"	"2019"	"2019 Week 15 ending April 13, 2019"	"2019/15"	"New York"	"36"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	657	Not Applicable	Not Applicable
	"2019"	"2019"	"2019 Week 15 ending April 13, 2019"	"2019/15"	"New York"	"36"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	100	Not Applicable	Not Applicable
	"2019"	"2019"	"2019 Week 15 ending April 13, 2019"	"2019/15"	"New York"	"36"	"#Alzheimer disease (G30)"	"GR113-052"	59	Not Applicable	Not Applicable
	"2019"	"2019"	"2019 Week 15 ending April 13, 2019"	"2019/15"	"Texas"	"48"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	809	Not Applicable	Not Applicable
	"2019"	"2019"	"2019 Week 15 ending April 13, 2019"	"2019/15"	"Texas"	"48"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	114	Not Applicable	Not Applicable
	"2019"	"2019"	"2019 Week 15 ending April 13, 2019"	"2019/15"	"Texas"	"48"	"#Alzheimer disease (G30)"	"GR113-052"	192	Not Applicable	Not Applicable
	"2019"	"2019"	"2019 Week 16 ending April 20, 2019"	"2019/16"	"California"	"06"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	1160	Not Applicable	Not Applicable
	"2019"	"2019"	"2019 Week 16 ending April 20, 2019"	"2019/16"	"California"	"06"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	196	Not Applicable	Not Applicable
	"2019"	"2019"	"2019 Week 16 ending April 20, 2019"	"2019/16"	"California"	"06"	"#Alzheimer disease (G30)"	"GR113-052"	319	Not Applicable	Not Applicable
	"2019"	"2019"	"2019 Week 16 ending April 20, 2019"	"2019/16"	"New York"	"36"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	618	Not Applicable	Not Applicable
	"2019"	"2019"	"2019 Week 16 ending April 20, 2019"	"2019/16"	"New York"	"36"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	96	Not Applicable	Not Applicable
	"2019"	"2019"	"2019 Week 16 ending April 20, 2019"	"2019/16"	"New York"	"36"	"#Alzheimer disease (G30)"	"GR113-052"	71	Not Applicable	Not Applicable
	"2019"	"2019"	"2019 Week 16 ending April 20, 2019"	"2019/16"	"Texas"	"48"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	779	Not Applicable	Not Applicable
	"2019"	"2019"	"2019 Week 16 ending April 20, 2019"	"2019/16"	"Texas"	"48"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	141	Not Applicable	Not Applicable
	"2019"	"2019"	"2019 Week 16 ending April 20, 2019"	"2019/16"	"Texas"	"48"	"#Alzheimer disease (G30)"	"GR113-052"	195	Not Applicable	Not Applicable
	"2019"	"2019"	"2019 Week 17 ending April 27, 2019"	"2019/17"	"California"	"06"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	1093	Not Applicable	Not Applicable
	"2019"	"2019"	"2019 Week 17 ending April 27, 2019"	"2019/17"	"California"	"06"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	181	Not Applicable	Not Applicable
	"2019"	"2019"	"2019 Week 17 ending April 27, 2019"	"2019/17"	"California"	"06"	"#Alzheimer disease (G30)"	"GR113-052"	337	Not Applicable	Not Applicable
	"2019"	"2019"	"2019 Week 17 ending April 27, 2019"	"2019/17"	"New York"	"36"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	646	Not Applicable	Not Applicable
	"2019"	"2019"	"2019 Week 17 ending April 27, 2019"	"2019/17"	"New York"	"36"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	86	Not Applicable	Not Applicable
	"2019"	"2019"	"2019 Week 17 ending April 27, 2019"	"2019/17"	"New York"	"36"	"#Alzheimer disease (G30)"	"GR113-052"	66	Not Applicable	Not Applicable
	"2019"	"2019"	"2019 Week 17 ending April 27, 2019"	"2019/17"	"Texas"	"48"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	767	Not Applicable	Not Applicable
	"2019"	"2019"	"2019 Week 17 ending April 27, 2019"	"2019/17"	"Texas"	"48"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	136	Not Applicable	Not Applicable
	"2019"	"2019"	"2019 Week 17 ending April 27, 2019"	"2019/17"	"Texas"	"48"	"#Alzheimer disease (G30)"	"GR113-052"	171	Not Applicable	Not Applicable
	"2019"	"2019"	"2019 Week 18 ending May 04, 2019"	"2019/18"	"California"	"06"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	1112	Not Applicable	Not Applicable
	"2019"	"2019"	"2019 Week 18 ending May 04, 2019"	"2019/18"	"California"	"06"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	172	Not Applicable	Not Applicable
	"2019"	"2019"	"2019 Week 18 ending May 04, 2019"	"2019/18"	"California"	"06"	"#Alzheimer disease (G30)"	"GR113-052"	282	Not Applicable	Not Applicable
	"2019"	"2019"	"2019 Week 18 ending May 04, 2019"	"2019/18"	"New York"	"36"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	676	Not Applicable	Not Applicable
	"2019"	"2019"	"2019 Week 18 ending May 04, 2019"	"2019/18"	"New York"	"36"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	86	Not Applicable	Not Applicable
	"2019"	"2019"	"2019 Week 18 ending May 04, 2019"	"2019/18"	"New York"	"36"	"#Alzheimer disease (G30)"	"GR113-052"	72	Not Applicable	Not Applicable
	"2019"	"2019"	"2019 Week 18 ending May 04, 2019"	"2019/18"	"Texas"	"48"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	748	Not Applicable	Not Applicable
	"2019"	"2019"	"2019 Week 18 ending May 04, 2019"	"2019/18"	"Texas"	"48"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	128	Not Applicable	Not Applicable
	"2019"	"2019"	"2019 Week 18 ending May 04, 2019"	"2019/18"	"Texas"	"48"	"#Alzheimer disease (G30)"	"GR113-052"	187	Not Applicable	Not Applicable
	"2019"	"2019"	"2019 Week 19 ending May 11, 2019"	"2019/19"	"California"	"06"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	1159	Not Applicable	Not Applicable
	"2019"	"2019"	"2019 Week 19 ending May 11, 2019"	"2019/19"	"California"	"06"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	198	Not Applicable	Not Applicable
	"2019"	"2019"	"2019 Week 19 ending May 11, 2019"	"2019/19"	"California"	"06"	"#Alzheimer disease (G30)"	"GR113-052"	295	Not Applicable	Not Applicable
	"2019"	"2019"	"2019 Week 19 ending May 11, 2019"	"2019/19"	"New York"	"36"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	635	Not Applicable	Not Applicable
	"2019"	"2019"	"2019 Week 19 ending May 11, 2019"	"2019/19"	"New York"	"36"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	104	Not Applicable	Not Applicable
	"2019"	"2019"	"2019 Week 19 ending May 11, 2019"	"2019/19"	"New York"	"36"	"#Alzheimer disease (G30)"	"GR113-052"	61	Not Applicable	Not Applicable
	"2019"	"2019"	"2019 Week 19 ending May 11, 2019"	"2019/19"	"Texas"	"48"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	775	Not Applicable	Not Applicable
	"2019"	"2019"	"2019 Week 19 ending May 11, 2019"	"2019/19"	"Texas"	"48"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	116	Not Applicable	Not Applicable
	"2019"	"2019"	"2019 Week 19 ending May 11, 2019"	"2019/19"	"Texas"	"48"	"#Alzheimer disease (G30)"	"GR113-052"	208	Not Applicable	Not Applicable
	"2019"	"2019"	"2019 Week 20 ending May 18, 2019"	"2019/20"	"California"	"06"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	1125	Not Applicable	Not Applicable
	"2019"	"2019"	"2019 Week 20 ending May 18, 2019"	"2019/20"	"California"	"06"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	189	Not Applicable	Not Applicable
	"2019"	"2019"	"2019 Week 20 ending May 18, 2019"	"2019/20"	"California"	"06"	"#Alzheimer disease (G30)"	"GR113-052"	309	Not Applicable	Not Applicable
	"2019"	"2019"	"2019 Week 20 ending May 18, 2019"	"2019/20"	"New York"	"36"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	655	Not Applicable	Not Applicable
	"2019"	"2019"	"2019 Week 20 ending May 18, 2019"	"2019/20"	"New York"	"36"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	82	Not Applicable	Not Applicable
	"2019"	"2019"	"2019 Week 20 ending May 18, 2019"	"2019/20"	"New York"	"36"	"#Alzheimer disease (G30)"	"GR113-052"	58	Not Applicable	Not Applicable
	"2019"	"2019"	"2019 Week 20 ending May 18, 2019"	"2019/20"	"Texas"	"48"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	770	Not Applicable	Not Applicable
	"2019"	"2019"	"2019 Week 20 ending May 18, 2019"	"2019/20"	"Texas"	"48"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	122	Not Applicable	Not Applicable
	"2019"	"2019"	"2019 Week 20 ending May 18, 2019"	"2019/20"	"Texas"	"48"	"#Alzheimer disease (G30)"	"GR113-052"	168	Not Applicable	Not Applicable
	"2019"	"2019"	"2019 Week 21 ending May 25, 2019"	"2019/21"	"California"	"06"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	1140	Not Applicable	Not Applicable
	"2019"	"2019"	"2019 Week 21 ending May 25, 2019"	"2019/21"	"California"	"06"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	212	Not Applicable	Not Applicable
	"2019"	"2019"	"2019 Week 21 ending May 25, 2019"	"2019/21"	"California"	"06"	"#Alzheimer disease (G30)"	"GR113-052"	312	Not Applicable	Not Applicable
	"2019"	"2019"	"2019 Week 21 ending May 25, 2019"	"2019/21"	"New York"	"36"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	663	Not Applicable	Not Applicable
	"2019"	"2019"	"2019 Week 21 ending May 25, 2019"	"2019/21"	"New York"	"36"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	77	Not Applicable	Not Applicable
	"2019"	"2019"	"2019 Week 21 ending May 25, 2019"	"2019/21"	"New York"	"36"	"#Alzheimer disease (G30)"	"GR113-052"	61	Not Applicable	Not Applicable
	"2019"	"2019"	"2019 Week 21 ending May 25, 2019"	"2019/21"	"Texas"	"48"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	763	Not Applicable	Not Applicable
	"2019"	"2019"	"2019 Week 21 ending May 25, 2019"	"2019/21"	"Texas"	"48"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	129	Not Applicable	Not Applicable
	"2019"	"2019"	"2019 Week 21 ending May 25, 2019"	"2019/21"	"Texas"	"48"	"#Alzheimer disease (G30)"	"GR113-052"	186	Not Applicable	Not Applicable
	"2019"	"2019"	"2019 Week 22 ending June 01, 2019"	"2019/22"	"California"	"06"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	1146	Not Applicable	Not Applicable
	"2019"	"2019"	"2019 Week 22 ending June 01, 2019"	"2019/22"	"California"	"06"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	166	Not Applicable	Not Applicable
	"2019"	"2019"	"2019 Week 22 ending June 01, 2019"	"2019/22"	"California"	"06"	"#Alzheimer disease (G30)"	"GR113-052"	321	Not Applicable	Not Applicable
	"2019"	"2019"	"2019 Week 22 ending June 01, 2019"	"2019/22"	"New York"	"36"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	625	Not Applicable	Not Applicable
	"2019"	"2019"	"2019 Week 22 ending June 01, 2019"	"2019/22"	"New York"	"36"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	65	Not Applicable	Not Applicable
	"2019"	"2019"	"2019 Week 22 ending June 01, 2019"	"2019/22"	"New York"	"36"	"#Alzheimer disease (G30)"	"GR113-052"	70	Not Applicable	Not Applicable
	"2019"	"2019"	"2019 Week 22 ending June 01, 2019"	"2019/22"	"Texas"	"48"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	811	Not Applicable	Not Applicable
	"2019"	"2019"	"2019 Week 22 ending June 01, 2019"	"2019/22"	"Texas"	"48"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	123	Not Applicable	Not Applicable
	"2019"	"2019"	"2019 Week 22 ending June 01, 2019"	"2019/22"	"Texas"	"48"	"#Alzheimer disease (G30)"	"GR113-052"	190	Not Applicable	Not Applicable
	"2019"	"2019"	"2019 Week 23 ending June 08, 2019"	"2019/23"	"California"	"06"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	1059	Not Applicable	Not Applicable
	"2019"	"2019"	"2019 Week 23 ending June 08, 2019"	"2019/23"	"California"	"06"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	174	Not Applicable	Not Applicable
	"2019"	"2019"	"2019 Week 23 ending June 08, 2019"	"2019/23"	"California"	"06"	"#Alzheimer disease (G30)"	"GR113-052"	330	Not Applicable	Not Applicable
	"2019"	"2019"	"2019 Week 23 ending June 08, 2019"	"2019/23"	"New York"	"36"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	629	Not Applicable	Not Applicable
	"2019"	"2019"	"2019 Week 23 ending June 08, 2019"	"2019/23"	"New York"	"36"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	73	Not Applicable	Not Applicable
	"2019"	"2019"	"2019 Week 23 ending June 08, 2019"	"2019/23"	"New York"	"36"	"#Alzheimer disease (G30)"	"GR113-052"	71	Not Applicable	Not Applicable
	"2019"	"2019"	"2019 Week 23 ending June 08, 2019"	"2019/23"	"Texas"	"48"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	799	Not Applicable	Not Applicable
	"2019"	"2019"	"2019 Week 23 ending June 08, 2019"	"2019/23"	"Texas"	"48"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	119	Not Applicable	Not Applicable
	"2019"	"2019"	"2019 Week 23 ending June 08, 2019"	"2019/23"	"Texas"	"48"	"#Alzheimer disease (G30)"	"GR113-052"	197	Not Applicable	Not Applicable
	"2019"	"2019"	"2019 Week 24 ending June 15, 2019"	"2019/24"	"California"	"06"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	1152	Not Applicable	Not Applicable
	"2019"	"2019"	"2019 Week 24 ending June 15, 2019"	"2019/24"	"California"	"06"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	198	Not Applicable	Not Applicable
	"2019"	"2019"	"2019 Week 24 ending June 15, 2019"	"2019/24"	"California"	"06"	"#Alzheimer disease (G30)"	"GR113-052"	322	Not Applicable	Not Applicable
	"2019"	"2019"	"2019 Week 24 ending June 15, 2019"	"2019/24"	"New York"	"36"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	656	Not Applicable	Not Applicable
	"2019"	"2019"	"2019 Week 24 ending June 15, 2019"	"2019/24"	"New York"	"36"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	87	Not Applicable	Not Applicable
	"2019"	"2019"	"2019 Week 24 ending June 15, 2019"	"2019/24"	"New York"	"36"	"#Alzheimer disease (G30)"	"GR113-052"	60	Not Applicable	Not Applicable
	"2019"	"2019"	"2019 Week 24 ending June 15, 2019"	"2019/24"	"Texas"	"48"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	755	Not Applicable	Not Applicable
	"2019"	"2019"	"2019 Week 24 ending June 15, 2019"	"2019/24"	"Texas"	"48"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	109	Not Applicable	Not Applicable
	"2019"	"2019"	"2019 Week 24 ending June 15, 2019"	"2019/24"	"Texas"	"48"	"#Alzheimer disease (G30)"	"GR113-052"	210	Not Applicable	Not Applicable
	"2019"	"2019"	"2019 Week 25 ending June 22, 2019"	"2019/25"	"California"	"06"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	1060	Not Applicable	Not Applicable
	"2019"	"2019"	"2019 Week 25 ending June 22, 2019"	"2019/25"	"California"	"06"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	165	Not Applicable	Not Applicable
	"2019"	"2019"	"2019 Week 25 ending June 22, 2019"	"2019/25"	"California"	"06"	"#Alzheimer disease (G30)"	"GR113-052"	301	Not Applicable	Not Applicable
	"2019"	"2019"	"2019 Week 25 ending June 22, 2019"	"2019/25"	"New York"	"36"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	677	Not Applicable	Not Applicable
