"Notes"	"MMWR Year"	"MMWR Year Code"	"MMWR Week"	"MMWR Week Code"	"Residence State"	"Residence State Code"	"MCD - ICD-10 113 Cause List"	"MCD - ICD-10 113 Cause List Code"	Deaths	Population	Crude Rate
	"2019"	"2019"	"2019 Week 47 ending November 23, 2019"	"2019/47"	"New York"	"36"	"Diabetes mellitus (E10-E14)"	"GR113-046"	282	Not Applicable	Not Applicable
	"2019"	"2019"	"2019 Week 47 ending November 23, 2019"	"2019/47"	"New York"	"36"	"Alzheimer disease (G30)"	"GR113-052"	113	Not Applicable	Not Applicable
	"2019"	"2019"	"2019 Week 47 ending November 23, 2019"	"2019/47"	"Texas"	"48"	"Malignant neoplasms (C00-C97)"	"GR113-019"	896	Not Applicable	Not Applicable
	"2019"	"2019"	"2019 Week 47 ending November 23, 2019"	"2019/47"	"Texas"	"48"	"Diabetes mellitus (E10-E14)"	"GR113-046"	481	Not Applicable	Not Applicable
	"2019"	"2019"	"2019 Week 47 ending November 23, 2019"	"2019/47"	"Texas"	"48"	"Alzheimer disease (G30)"	"GR113-052"	253	Not Applicable	Not Applicable
	"2019"	"2019"	"2019 Week 48 ending November 30, 2019"	"2019/48"	"California"	"06"	"Malignant neoplasms (C00-C97)"	"GR113-019"	1253	Not Applicable	Not Applicable
	"2019"	"2019"	"2019 Week 48 ending November 30, 2019"	"2019/48"	"California"	"06"	"Diabetes mellitus (E10-E14)"	"GR113-046"	617	Not Applicable	Not Applicable
	"2019"	"2019"	"2019 Week 48 ending November 30, 2019"	"2019/48"	"California"	"06"	"Alzheimer disease (G30)"	"GR113-052"	407	Not Applicable	Not Applicable
	"2019"	"2019"	"2019 Week 48 ending November 30, 2019"	"2019/48"	"New York"	"36"	"Malignant neoplasms (C00-C97)"	"GR113-019"	700	Not Applicable	Not Applicable
	"2019"	"2019"	"2019 Week 48 ending November 30, 2019"	"2019/48"	"New York"	"36"	"Diabetes mellitus (E10-E14)"	"GR113-046"	251	Not Applicable	Not Applicable
	"2019"	"2019"	"2019 Week 48 ending November 30, 2019"	"2019/48"	"New York"	"36"	"Alzheimer disease (G30)"	"GR113-052"	97	Not Applicable	Not Applicable
	"2019"	"2019"	"2019 Week 48 ending November 30, 2019"	"2019/48"	"Texas"	"48"	"Malignant neoplasms (C00-C97)"	"GR113-019"	938	Not Applicable	Not Applicable
	"2019"	"2019"	"2019 Week 48 ending November 30, 2019"	"2019/48"	"Texas"	"48"	"Diabetes mellitus (E10-E14)"	"GR113-046"	455	Not Applicable	Not Applicable
	"2019"	"2019"	"2019 Week 48 ending November 30, 2019"	"2019/48"	"Texas"	"48"	"Alzheimer disease (G30)"	"GR113-052"	259	Not Applicable	Not Applicable
	"2019"	"2019"	"2019 Week 49 ending December 07, 2019"	"2019/49"	"California"	"06"	"Malignant neoplasms (C00-C97)"	"GR113-019"	1308	Not Applicable	Not Applicable
	"2019"	"2019"	"2019 Week 49 ending December 07, 2019"	"2019/49"	"California"	"06"	"Diabetes mellitus (E10-E14)"	"GR113-046"	697	Not Applicable	Not Applicable
	"2019"	"2019"	"2019 Week 49 ending December 07, 2019"	"2019/49"	"California"	"06"	"Alzheimer disease (G30)"	"GR113-052"	436	Not Applicable	Not Applicable
	"2019"	"2019"	"2019 Week 49 ending December 07, 2019"	"2019/49"	"New York"	"36"	"Malignant neoplasms (C00-C97)"	"GR113-019"	793	Not Applicable	Not Applicable
	"2019"	"2019"	"2019 Week 49 ending December 07, 2019"	"2019/49"	"New York"	"36"	"Diabetes mellitus (E10-E14)"	"GR113-046"	285	Not Applicable	Not Applicable
	"2019"	"2019"	"2019 Week 49 ending December 07, 2019"	"2019/49"	"New York"	"36"	"Alzheimer disease (G30)"	"GR113-052"	111	Not Applicable	Not Applicable
	"2019"	"2019"	"2019 Week 49 ending December 07, 2019"	"2019/49"	"Texas"	"48"	"Malignant neoplasms (C00-C97)"	"GR113-019"	835	Not Applicable	Not Applicable
	"2019"	"2019"	"2019 Week 49 ending December 07, 2019"	"2019/49"	"Texas"	"48"	"Diabetes mellitus (E10-E14)"	"GR113-046"	444	Not Applicable	Not Applicable
	"2019"	"2019"	"2019 Week 49 ending December 07, 2019"	"2019/49"	"Texas"	"48"	"Alzheimer disease (G30)"	"GR113-052"	229	Not Applicable	Not Applicable
	"2019"	"2019"	"2019 Week 50 ending December 14, 2019"	"2019/50"	"California"	"06"	"Malignant neoplasms (C00-C97)"	"GR113-019"	1272	Not Applicable	Not Applicable
	"2019"	"2019"	"2019 Week 50 ending December 14, 2019"	"2019/50"	"California"	"06"	"Diabetes mellitus (E10-E14)"	"GR113-046"	680	Not Applicable	Not Applicable
	"2019"	"2019"	"2019 Week 50 ending December 14, 2019"	"2019/50"	"California"	"06"	"Alzheimer disease (G30)"	"GR113-052"	431	Not Applicable	Not Applicable
	"2019"	"2019"	"2019 Week 50 ending December 14, 2019"	"2019/50"	"New York"	"36"	"Malignant neoplasms (C00-C97)"	"GR113-019"	773	Not Applicable	Not Applicable
	"2019"	"2019"	"2019 Week 50 ending December 14, 2019"	"2019/50"	"New York"	"36"	"Diabetes mellitus (E10-E14)"	"GR113-046"	280	Not Applicable	Not Applicable
	"2019"	"2019"	"2019 Week 50 ending December 14, 2019"	"2019/50"	"New York"	"36"	"Alzheimer disease (G30)"	"GR113-052"	104	Not Applicable	Not Applicable
	"2019"	"2019"	"2019 Week 50 ending December 14, 2019"	"2019/50"	"Texas"	"48"	"Malignant neoplasms (C00-C97)"	"GR113-019"	894	Not Applicable	Not Applicable
	"2019"	"2019"	"2019 Week 50 ending December 14, 2019"	"2019/50"	"Texas"	"48"	"Diabetes mellitus (E10-E14)"	"GR113-046"	497	Not Applicable	Not Applicable
	"2019"	"2019"	"2019 Week 50 ending December 14, 2019"	"2019/50"	"Texas"	"48"	"Alzheimer disease (G30)"	"GR113-052"	291	Not Applicable	Not Applicable
	"2019"	"2019"	"2019 Week 51 ending December 21, 2019"	"2019/51"	"California"	"06"	"Malignant neoplasms (C00-C97)"	"GR113-019"	1272	Not Applicable	Not Applicable
	"2019"	"2019"	"2019 Week 51 ending December 21, 2019"	"2019/51"	"California"	"06"	"Diabetes mellitus (E10-E14)"	"GR113-046"	684	Not Applicable	Not Applicable
	"2019"	"2019"	"2019 Week 51 ending December 21, 2019"	"2019/51"	"California"	"06"	"Alzheimer disease (G30)"	"GR113-052"	427	Not Applicable	Not Applicable
	"2019"	"2019"	"2019 Week 51 ending December 21, 2019"	"2019/51"	"New York"	"36"	"Malignant neoplasms (C00-C97)"	"GR113-019"	686	Not Applicable	Not Applicable
	"2019"	"2019"	"2019 Week 51 ending December 21, 2019"	"2019/51"	"New York"	"36"	"Diabetes mellitus (E10-E14)"	"GR113-046"	275	Not Applicable	Not Applicable
	"2019"	"2019"	"2019 Week 51 ending December 21, 2019"	"2019/51"	"New York"	"36"	"Alzheimer disease (G30)"	"GR113-052"	105	Not Applicable	Not Applicable
	"2019"	"2019"	"2019 Week 51 ending December 21, 2019"	"2019/51"	"Texas"	"48"	"Malignant neoplasms (C00-C97)"	"GR113-019"	930	Not Applicable	Not Applicable
	"2019"	"2019"	"2019 Week 51 ending December 21, 2019"	"2019/51"	"Texas"	"48"	"Diabetes mellitus (E10-E14)"	"GR113-046"	474	Not Applicable	Not Applicable
	"2019"	"2019"	"2019 Week 51 ending December 21, 2019"	"2019/51"	"Texas"	"48"	"Alzheimer disease (G30)"	"GR113-052"	233	Not Applicable	Not Applicable
	"2019"	"2019"	"2019 Week 52 ending December 28, 2019"	"2019/52"	"California"	"06"	"Malignant neoplasms (C00-C97)"	"GR113-019"	1270	Not Applicable	Not Applicable
	"2019"	"2019"	"2019 Week 52 ending December 28, 2019"	"2019/52"	"California"	"06"	"Diabetes mellitus (E10-E14)"	"GR113-046"	735	Not Applicable	Not Applicable
	"2019"	"2019"	"2019 Week 52 ending December 28, 2019"	"2019/52"	"California"	"06"	"Alzheimer disease (G30)"	"GR113-052"	460	Not Applicable	Not Applicable
	"2019"	"2019"	"2019 Week 52 ending December 28, 2019"	"2019/52"	"New York"	"36"	"Malignant neoplasms (C00-C97)"	"GR113-019"	738	Not Applicable	Not Applicable
	"2019"	"2019"	"2019 Week 52 ending December 28, 2019"	"2019/52"	"New York"	"36"	"Diabetes mellitus (E10-E14)"	"GR113-046"	327	Not Applicable	Not Applicable
	"2019"	"2019"	"2019 Week 52 ending December 28, 2019"	"2019/52"	"New York"	"36"	"Alzheimer disease (G30)"	"GR113-052"	106	Not Applicable	Not Applicable
	"2019"	"2019"	"2019 Week 52 ending December 28, 2019"	"2019/52"	"Texas"	"48"	"Malignant neoplasms (C00-C97)"	"GR113-019"	900	Not Applicable	Not Applicable
	"2019"	"2019"	"2019 Week 52 ending December 28, 2019"	"2019/52"	"Texas"	"48"	"Diabetes mellitus (E10-E14)"	"GR113-046"	514	Not Applicable	Not Applicable
	"2019"	"2019"	"2019 Week 52 ending December 28, 2019"	"2019/52"	"Texas"	"48"	"Alzheimer disease (G30)"	"GR113-052"	249	Not Applicable	Not Applicable
	"2020"	"2020"	"2020 Week 01 ending January 04, 2020"	"2020/01"	"California"	"06"	"Malignant neoplasms (C00-C97)"	"GR113-019"	1341	Not Applicable	Not Applicable
	"2020"	"2020"	"2020 Week 01 ending January 04, 2020"	"2020/01"	"California"	"06"	"Diabetes mellitus (E10-E14)"	"GR113-046"	730	Not Applicable	Not Applicable
	"2020"	"2020"	"2020 Week 01 ending January 04, 2020"	"2020/01"	"California"	"06"	"Alzheimer disease (G30)"	"GR113-052"	473	Not Applicable	Not Applicable
	"2020"	"2020"	"2020 Week 01 ending January 04, 2020"	"2020/01"	"New York"	"36"	"Malignant neoplasms (C00-C97)"	"GR113-019"	747	Not Applicable	Not Applicable
	"2020"	"2020"	"2020 Week 01 ending January 04, 2020"	"2020/01"	"New York"	"36"	"Diabetes mellitus (E10-E14)"	"GR113-046"	300	Not Applicable	Not Applicable
	"2020"	"2020"	"2020 Week 01 ending January 04, 2020"	"2020/01"	"New York"	"36"	"Alzheimer disease (G30)"	"GR113-052"	130	Not Applicable	Not Applicable
	"2020"	"2020"	"2020 Week 01 ending January 04, 2020"	"2020/01"	"Texas"	"48"	"Malignant neoplasms (C00-C97)"	"GR113-019"	890	Not Applicable	Not Applicable
	"2020"	"2020"	"2020 Week 01 ending January 04, 2020"	"2020/01"	"Texas"	"48"	"Diabetes mellitus (E10-E14)"	"GR113-046"	513	Not Applicable	Not Applicable
	"2020"	"2020"	"2020 Week 01 ending January 04, 2020"	"2020/01"	"Texas"	"48"	"Alzheimer disease (G30)"	"GR113-052"	263	Not Applicable	Not Applicable
	"2020"	"2020"	"2020 Week 02 ending January 11, 2020"	"2020/02"	"California"	"06"	"Malignant neoplasms (C00-C97)"	"GR113-019"	1297	Not Applicable	Not Applicable
	"2020"	"2020"	"2020 Week 02 ending January 11, 2020"	"2020/02"	"California"	"06"	"Diabetes mellitus (E10-E14)"	"GR113-046"	732	Not Applicable	Not Applicable
	"2020"	"2020"	"2020 Week 02 ending January 11, 2020"	"2020/02"	"California"	"06"	"Alzheimer disease (G30)"	"GR113-052"	457	Not Applicable	Not Applicable
	"2020"	"2020"	"2020 Week 02 ending January 11, 2020"	"2020/02"	"New York"	"36"	"Malignant neoplasms (C00-C97)"	"GR113-019"	704	Not Applicable	Not Applicable
	"2020"	"2020"	"2020 Week 02 ending January 11, 2020"	"2020/02"	"New York"	"36"	"Diabetes mellitus (E10-E14)"	"GR113-046"	311	Not Applicable	Not Applicable
	"2020"	"2020"	"2020 Week 02 ending January 11, 2020"	"2020/02"	"New York"	"36"	"Alzheimer disease (G30)"	"GR113-052"	103	Not Applicable	Not Applicable
	"2020"	"2020"	"2020 Week 02 ending January 11, 2020"	"2020/02"	"Texas"	"48"	"Malignant neoplasms (C00-C97)"	"GR113-019"	951	Not Applicable	Not Applicable
	"2020"	"2020"	"2020 Week 02 ending January 11, 2020"	"2020/02"	"Texas"	"48"	"Diabetes mellitus (E10-E14)"	"GR113-046"	540	Not Applicable	Not Applicable
	"2020"	"2020"	"2020 Week 02 ending January 11, 2020"	"2020/02"	"Texas"	"48"	"Alzheimer disease (G30)"	"GR113-052"	254	Not Applicable	Not Applicable
	"2020"	"2020"	"2020 Week 03 ending January 18, 2020"	"2020/03"	"California"	"06"	"Malignant neoplasms (C00-C97)"	"GR113-019"	1281	Not Applicable	Not Applicable
	"2020"	"2020"	"2020 Week 03 ending January 18, 2020"	"2020/03"	"California"	"06"	"Diabetes mellitus (E10-E14)"	"GR113-046"	723	Not Applicable	Not Applicable
	"2020"	"2020"	"2020 Week 03 ending January 18, 2020"	"2020/03"	"California"	"06"	"Alzheimer disease (G30)"	"GR113-052"	417	Not Applicable	Not Applicable
	"2020"	"2020"	"2020 Week 03 ending January 18, 2020"	"2020/03"	"New York"	"36"	"Malignant neoplasms (C00-C97)"	"GR113-019"	726	Not Applicable	Not Applicable
	"2020"	"2020"	"2020 Week 03 ending January 18, 2020"	"2020/03"	"New York"	"36"	"Diabetes mellitus (E10-E14)"	"GR113-046"	303	Not Applicable	Not Applicable
	"2020"	"2020"	"2020 Week 03 ending January 18, 2020"	"2020/03"	"New York"	"36"	"Alzheimer disease (G30)"	"GR113-052"	103	Not Applicable	Not Applicable
	"2020"	"2020"	"2020 Week 03 ending January 18, 2020"	"2020/03"	"Texas"	"48"	"Malignant neoplasms (C00-C97)"	"GR113-019"	938	Not Applicable	Not Applicable
	"2020"	"2020"	"2020 Week 03 ending January 18, 2020"	"2020/03"	"Texas"	"48"	"Diabetes mellitus (E10-E14)"	"GR113-046"	493	Not Applicable	Not Applicable
	"2020"	"2020"	"2020 Week 03 ending January 18, 2020"	"2020/03"	"Texas"	"48"	"Alzheimer disease (G30)"	"GR113-052"	266	Not Applicable	Not Applicable
	"2020"	"2020"	"2020 Week 04 ending January 25, 2020"	"2020/04"	"California"	"06"	"Malignant neoplasms (C00-C97)"	"GR113-019"	1344	Not Applicable	Not Applicable
	"2020"	"2020"	"2020 Week 04 ending January 25, 2020"	"2020/04"	"California"	"06"	"Diabetes mellitus (E10-E14)"	"GR113-046"	723	Not Applicable	Not Applicable
	"2020"	"2020"	"2020 Week 04 ending January 25, 2020"	"2020/04"	"California"	"06"	"Alzheimer disease (G30)"	"GR113-052"	440	Not Applicable	Not Applicable
	"2020"	"2020"	"2020 Week 04 ending January 25, 2020"	"2020/04"	"New York"	"36"	"Malignant neoplasms (C00-C97)"	"GR113-019"	756	Not Applicable	Not Applicable
	"2020"	"2020"	"2020 Week 04 ending January 25, 2020"	"2020/04"	"New York"	"36"	"Diabetes mellitus (E10-E14)"	"GR113-046"	290	Not Applicable	Not Applicable
	"2020"	"2020"	"2020 Week 04 ending January 25, 2020"	"2020/04"	"New York"	"36"	"Alzheimer disease (G30)"	"GR113-052"	79	Not Applicable	Not Applicable
	"2020"	"2020"	"2020 Week 04 ending January 25, 2020"	"2020/04"	"Texas"	"48"	"Malignant neoplasms (C00-C97)"	"GR113-019"	914	Not Applicable	Not Applicable
	"2020"	"2020"	"2020 Week 04 ending January 25, 2020"	"2020/04"	"Texas"	"48"	"Diabetes mellitus (E10-E14)"	"GR113-046"	465	Not Applicable	Not Applicable
	"2020"	"2020"	"2020 Week 04 ending January 25, 2020"	"2020/04"	"Texas"	"48"	"Alzheimer disease (G30)"	"GR113-052"	248	Not Applicable	Not Applicable
	"2020"	"2020"	"2020 Week 05 ending February 01, 2020"	"2020/05"	"California"	"06"	"Malignant neoplasms (C00-C97)"	"GR113-019"	1370	Not Applicable	Not Applicable
	"2020"	"2020"	"2020 Week 05 ending February 01, 2020"	"2020/05"	"California"	"06"	"Diabetes mellitus (E10-E14)"	"GR113-046"	733	Not Applicable	Not Applicable
	"2020"	"2020"	"2020 Week 05 ending February 01, 2020"	"2020/05"	"California"	"06"	"Alzheimer disease (G30)"	"GR113-052"	409	Not Applicable	Not Applicable
	"2020"	"2020"	"2020 Week 05 ending February 01, 2020"	"2020/05"	"New York"	"36"	"Malignant neoplasms (C00-C97)"	"GR113-019"	760	Not Applicable	Not Applicable
	"2020"	"2020"	"2020 Week 05 ending February 01, 2020"	"2020/05"	"New York"	"36"	"Diabetes mellitus (E10-E14)"	"GR113-046"	276	Not Applicable	Not Applicable
	"2020"	"2020"	"2020 Week 05 ending February 01, 2020"	"2020/05"	"New York"	"36"	"Alzheimer disease (G30)"	"GR113-052"	98	Not Applicable	Not Applicable
	"2020"	"2020"	"2020 Week 05 ending February 01, 2020"	"2020/05"	"Texas"	"48"	"Malignant neoplasms (C00-C97)"	"GR113-019"	951	Not Applicable	Not Applicable
	"2020"	"2020"	"2020 Week 05 ending February 01, 2020"	"2020/05"	"Texas"	"48"	"Diabetes mellitus (E10-E14)"	"GR113-046"	486	Not Applicable	Not Applicable
	"2020"	"2020"	"2020 Week 05 ending February 01, 2020"	"2020/05"	"Texas"	"48"	"Alzheimer disease (G30)"	"GR113-052"	241	Not Applicable	Not Applicable
	"2020"	"2020"	"2020 Week 06 ending February 08, 2020"	"2020/06"	"California"	"06"	"Malignant neoplasms (C00-C97)"	"GR113-019"	1308	Not Applicable	Not Applicable
	"2020"	"2020"	"2020 Week 06 ending February 08, 2020"	"2020/06"	"California"	"06"	"Diabetes mellitus (E10-E14)"	"GR113-046"	781	Not Applicable	Not Applicable
	"2020"	"2020"	"2020 Week 06 ending February 08, 2020"	"2020/06"	"California"	"06"	"Alzheimer disease (G30)"	"GR113-052"	481	Not Applicable	Not Applicable
	"2020"	"2020"	"2020 Week 06 ending February 08, 2020"	"2020/06"	"New York"	"36"	"Malignant neoplasms (C00-C97)"	"GR113-019"	732	Not Applicable	Not Applicable
	"2020"	"2020"	"2020 Week 06 ending February 08, 2020"	"2020/06"	"New York"	"36"	"Diabetes mellitus (E10-E14)"	"GR113-046"	280	Not Applicable	Not Applicable
	"2020"	"2020"	"2020 Week 06 ending February 08, 2020"	"2020/06"	"New York"	"36"	"Alzheimer disease (G30)"	"GR113-052"	92	Not Applicable	Not Applicable
	"2020"	"2020"	"2020 Week 06 ending February 08, 2020"	"2020/06"	"Texas"	"48"	"Malignant neoplasms (C00-C97)"	"GR113-019"	931	Not Applicable	Not Applicable
	"2020"	"2020"	"2020 Week 06 ending February 08, 2020"	"2020/06"	"Texas"	"48"	"Diabetes mellitus (E10-E14)"	"GR113-046"	516	Not Applicable	Not Applicable
	"2020"	"2020"	"2020 Week 06 ending February 08, 2020"	"2020/06"	"Texas"	"48"	"Alzheimer disease (G30)"	"GR113-052"	248	Not Applicable	Not Applicable
	"2020"	"2020"	"2020 Week 07 ending February 15, 2020"	"2020/07"	"California"	"06"	"Malignant neoplasms (C00-C97)"	"GR113-019"	1290	Not Applicable	Not Applicable
	"2020"	"2020"	"2020 Week 07 ending February 15, 2020"	"2020/07"	"California"	"06"	"Diabetes mellitus (E10-E14)"	"GR113-046"	733	Not Applicable	Not Applicable
	"2020"	"2020"	"2020 Week 07 ending February 15, 2020"	"2020/07"	"California"	"06"	"Alzheimer disease (G30)"	"GR113-052"	433	Not Applicable	Not Applicable
	"2020"	"2020"	"2020 Week 07 ending February 15, 2020"	"2020/07"	"New York"	"36"	"Malignant neoplasms (C00-C97)"	"GR113-019"	728	Not Applicable	Not Applicable
	"2020"	"2020"	"2020 Week 07 ending February 15, 2020"	"2020/07"	"New York"	"36"	"Diabetes mellitus (E10-E14)"	"GR113-046"	299	Not Applicable	Not Applicable
	"2020"	"2020"	"2020 Week 07 ending February 15, 2020"	"2020/07"	"New York"	"36"	"Alzheimer disease (G30)"	"GR113-052"	106	Not Applicable	Not Applicable
	"2020"	"2020"	"2020 Week 07 ending February 15, 2020"	"2020/07"	"Texas"	"48"	"Malignant neoplasms (C00-C97)"	"GR113-019"	969	Not Applicable	Not Applicable
	"2020"	"2020"	"2020 Week 07 ending February 15, 2020"	"2020/07"	"Texas"	"48"	"Diabetes mellitus (E10-E14)"	"GR113-046"	513	Not Applicable	Not Applicable
	"2020"	"2020"	"2020 Week 07 ending February 15, 2020"	"2020/07"	"Texas"	"48"	"Alzheimer disease (G30)"	"GR113-052"	264	Not Applicable	Not Applicable
	"2020"	"2020"	"2020 Week 08 ending February 22, 2020"	"2020/08"	"California"	"06"	"Malignant neoplasms (C00-C97)"	"GR113-019"	1254	Not Applicable	Not Applicable
	"2020"	"2020"	"2020 Week 08 ending February 22, 2020"	"2020/08"	"California"	"06"	"Diabetes mellitus (E10-E14)"	"GR113-046"	692	Not Applicable	Not Applicable
	"2020"	"2020"	"2020 Week 08 ending February 22, 2020"	"2020/08"	"California"	"06"	"Alzheimer disease (G30)"	"GR113-052"	447	Not Applicable	Not Applicable
	"2020"	"2020"	"2020 Week 08 ending February 22, 2020"	"2020/08"	"New York"	"36"	"Malignant neoplasms (C00-C97)"	"GR113-019"	760	Not Applicable	Not Applicable
	"2020"	"2020"	"2020 Week 08 ending February 22, 2020"	"2020/08"	"New York"	"36"	"Diabetes mellitus (E10-E14)"	"GR113-046"	304	Not Applicable	Not Applicable
	"2020"	"2020"	"2020 Week 08 ending February 22, 2020"	"2020/08"	"New York"	"36"	"Alzheimer disease (G30)"	"GR113-052"	108	Not Applicable	Not Applicable
	"2020"	"2020"	"2020 Week 08 ending February 22, 2020"	"2020/08"	"Texas"	"48"	"Malignant neoplasms (C00-C97)"	"GR113-019"	897	Not Applicable	Not Applicable
	"2020"	"2020"	"2020 Week 08 ending February 22, 2020"	"2020/08"	"Texas"	"48"	"Diabetes mellitus (E10-E14)"	"GR113-046"	462	Not Applicable	Not Applicable
	"2020"	"2020"	"2020 Week 08 ending February 22, 2020"	"2020/08"	"Texas"	"48"	"Alzheimer disease (G30)"	"GR113-052"	253	Not Applicable	Not Applicable
	"2020"	"2020"	"2020 Week 09 ending February 29, 2020"	"2020/09"	"California"	"06"	"Malignant neoplasms (C00-C97)"	"GR113-019"	1313	Not Applicable	Not Applicable
	"2020"	"2020"	"2020 Week 09 ending February 29, 2020"	"2020/09"	"California"	"06"	"Diabetes mellitus (E10-E14)"	"GR113-046"	672	Not Applicable	Not Applicable
	"2020"	"2020"	"2020 Week 09 ending February 29, 2020"	"2020/09"	"California"	"06"	"Alzheimer disease (G30)"	"GR113-052"	412	Not Applicable	Not Applicable
	"2020"	"2020"	"2020 Week 09 ending February 29, 2020"	"2020/09"	"New York"	"36"	"Malignant neoplasms (C00-C97)"	"GR113-019"	765	Not Applicable	Not Applicable
	"2020"	"2020"	"2020 Week 09 ending February 29, 2020"	"2020/09"	"New York"	"36"	"Diabetes mellitus (E10-E14)"	"GR113-046"	296	Not Applicable	Not Applicable
	"2020"	"2020"	"2020 Week 09 ending February 29, 2020"	"2020/09"	"New York"	"36"	"Alzheimer disease (G30)"	"GR113-052"	96	Not Applicable	Not Applicable
	"2020"	"2020"	"2020 Week 09 ending February 29, 2020"	"2020/09"	"Texas"	"48"	"Malignant neoplasms (C00-C97)"	"GR113-019"	914	Not Applicable	Not Applicable
	"2020"	"2020"	"2020 Week 09 ending February 29, 2020"	"2020/09"	"Texas"	"48"	"Diabetes mellitus (E10-E14)"	"GR113-046"	502	Not Applicable	Not Applicable
	"2020"	"2020"	"2020 Week 09 ending February 29, 2020"	"2020/09"	"Texas"	"48"	"Alzheimer disease (G30)"	"GR113-052"	225	Not Applicable	Not Applicable
	"2020"	"2020"	"2020 Week 10 ending March 07, 2020"	"2020/10"	"California"	"06"	"Malignant neoplasms (C00-C97)"	"GR113-019"	1305	Not Applicable	Not Applicable
	"2020"	"2020"	"2020 Week 10 ending March 07, 2020"	"2020/10"	"California"	"06"	"Diabetes mellitus (E10-E14)"	"GR113-046"	745	Not Applicable	Not Applicable
	"2020"	"2020"	"2020 Week 10 ending March 07, 2020"	"2020/10"	"California"	"06"	"Alzheimer disease (G30)"	"GR113-052"	424	Not Applicable	Not Applicable
